Komentar,Sumber_Video
mendingan saran saya.hapuskan pemotongan top up di mesin top up tije.karena kasihan yg gaji di bawah UMR DKI.sudah tarif tije naik dan top up di ptong,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"dari tahun 2005 Tarif Tj 3500 bahkan dari jam 5 pagi ke jam 6 pagi tarif 2000 PERAK, klo memang ada wacana naik menurut sy sih sah sah saja asal berdasarkan kajian yang jelas berdasarkan data dan fakta karena menurut sy dari awal transjakarta berdiri sampai dengan sekarang sudah banyak sekali perubahan baik dari segi kualitas layanan nya. Bismillah ya pak gub...",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
mahasiswa menangis pak😭,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
anak kuliah gratis plis duitnya harus di irit²😭😭😭,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"pak, itu urusan lu sebagai pemimpin.ga usah curhat.gimana cara mengatasi kesenjangan pemasukan sama biaya².subsidi² yg penting² aja.apalagi yg digratis²in.sekali naik ntar naik² lagi tiap tahun kaya bbm.",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
pak gub gapapa tarif tj naik tapi gimana kebijakan soal jalur tj yang seharusnya steril? sekarang tj semakin luas tapi jarak perjalanan lebih lama karena banyak kendaraan pribadi masuk jalur tj. akhirnya yg di tj ikut imbas kena macet 🥺,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"tolong jgn di naikin pak tarif nya, dr pd uang buat di korupsi mendingan subsidi transjakarta",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
ya hrsnya PNS jgn gratis lg dong pak sasaran utk yg gratis hrs tepat,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"kasih solusi bagi yang transit dari brt ke non brt please, boncos banget rasanya",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"Di singapore naik bus harganya kaya 15rban, disini 3500 kemurahan pak. Mending duit nya buat hal produktif lain pak.",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"Golongan Pekerja Swasta yg gaji pas-pasan gimana pak? kita upah ga naik, ini naikin lagi ongkos transportnya, berattt pak. kok malah ASN digratisin, pekerja swasta yg mendang mending dinaikin lagi ongkosnya😭 Kek ASN doang yg kerja, kita yg swasta ga kerja.",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
JANGAN MILIH PDI-P LAGI 😂,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
yang di gratisin malah yang punya gaji GEDE 😑,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
gw penasaran deh untuk yang pelajar itu gratisnya untuk golongan pelajar yang mana deh? kok kayaknya gw ga pernah denger teknis dari tarif gratis buat pelajar tuh? ada yang bisa jelasin?,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
ASN bukannya gajinya udah tinggi pak? Dipikirkan lagi untuk para pekerja di ibukota yg gajinya masih dibawah UMR yg setiap berangkat dan pulang kerja naik Transjakarta pasti dengan naiknya tarif Tj akan memberatkan.,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
kalau aku lebih setuju ongkos begini ngak usah di subsidi...,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"Ya dihitungnya jgn 3500 nya dong, harus dikali pp dan hari kerja warganya. Kan ini buat commute sehari- hari bukan tamasya",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"Sebenernya tarif 3.5k buat operasional, maintenence, dll itu udh lebih dr cukup. Yakali kalo alasan nya ga bisa menutupi semua keperluan tsb selama ini, tj udh collapse dr dlu perusahaan nya, ini masih berdiri kokoh bahkan ketika di serang pandemi. Dan lagi pengguna tj ga cuma secuil, banyakk buangets. Ga semua yg naik juga dr ujung ke ujung, bnyak yg make cuma bbrp halte. Drpd naikin tarif, mendingan hilangin aja tuh HUT HUT event yg tarif di hari tertentu, jadi 80 rupiah, 50 rupiah, dll (walaupun cuma sehari atau dua hari, bayangin seberapa boncos nya! Mana semua org pd kluar, bkin yg kerja shift juga keganggu and mostly di hari2 gini tuh yg ngejar tarif 80 rupiah/tarif murah lainnya tsb, cenderung pd ga tertib & kurang adab. sorry to say but this is the truth). Hilangin juga tarif dr jam 5 smpe jam 7 yg jadi 2k dibikin flat 3.5k aja, lebih baik drpd naikin tarif jadi 5-7 ribuan. Masih bnyak org2 yg gaji nya di bawah umr, para job seekers ngejar2 interview,dll. Tolong lah kaji yg mendalam kalo bkin kebijakan. Disaat negera lain moda transportasi gratis nya sangat2 nyaman, proper dan tetap memberikan great service. Kita transportasi gratis nya cuma jaklingko/bsd link (sy gatau kalo ada yg lain) dan tidak merata di seluruh daerah dan pelayanan yg sebagian besar buruk tpi tidak semua. Dan ironis nya negera2 tsb tidak sekaya negara kita, tetapi rakyat nya merasakan manfaat yg luar biasa dan merata. Lah negara kita? 🤷",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
pak nakes nggak ikut digratiskan juga naik TJ ? hehe,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"aku gamasalah klo dinaikin tpi coba pikiri baik2 deh, lgipun gasemua org yg dijakarta yg kerja gajinya umr ditmpnya, ada yg gajinya dibawah 2jt itu blum byr kontrakan, listrik, uang makan, uang transport, uang utk ortu, dll.",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"gpp naikin aja pak, sudah saatnya. lagipula selaras kok dgn fasilitas dan pelayanannya. smoga transjakarta semakin maju kedepannya.",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
Naikin aja yang transjabodetabek😹 daerah sebelah gamau patungan tuh,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
Ya asn sama tni polri gausah anj,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"yg pengangguran yg hrs nya di gratisin, bukan ASN",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
ASN Hrsnya bayar. kok lucu malah gratis!,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
nonton ini sambil nunggu d21 yg tak kunjung tiba...numpukkkk🤣🤣🤣,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"ya Klo gitu gak ush ada yg di gratisin,bayar aja semuanya biar adil dan harganya gak naik drastis",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"15 golongan , tapi 15 itu ga punya rutinitas naek Tj 😂.",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
mending mahasiswa gratisin drpd tni 😣,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
Bahkan 5 rb pun asn minta gratis ????,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
dari pada tarif Transjakarta d naikkan mending tarif yg sebelum jam 7 d samakan saja trus masa ASN d gratiskan sedangkan kita yg gaji jauh d bawah UMR bayar penuh yg kedua jeklingko selama ini jg gratiskan lho ga adil KLO bgni yg setuju Mana jempol ny,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"gue bingung kenapa instrumen pemerintah di gratisin, kalo mau samain kaya yang di swasta toh udah sama sama menghasilkan juga. kalo misalnya biar mengurangi beban ya tni,polri,asn bayar juga",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"MASA POLRI DAN ASN SATU KATEGORI SAMA MANULA DAN DIFABLE, PARAH PARAH PARAH😌😌😌",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
asn tni polri knp gratis????????????????????????,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
Gubenur ini tak bisa kerja nyata😁😂,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
pak knp asn polri tni gratis? yg berhak gratis mreka doang gt?,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
lohh kenapa ASN harus gratis pak sedangkan basic gaji mereka pasti UMR sedangkan banyak karyawan kerja di jakarta gaji dibawah UMR kena dampak kenaikan tarif yg masuk akal aja klo bikin kebijakan kalo bayar yahh semua bayar pak,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"15 golongan itu semua jarang naik Transjakarta yang naik Transjakarta karyawan swasta yang gajinya banyak di bawah UMR biar lebih hemat banyak yang bela""in naik pagi biar kepotong cuma 2rbu",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
udh bnr2 gratis untuk rakyat malah di tarif.... harus nya yg megang manejemen Transjakarta yg di ganti... bukan harus di tarif..,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
Pak pramono balik lg ke fungsi tj apaan? Kalo kaya gini pada balik ke kendaraan pribadi.. bisnis mulu dah pikiran nya herann,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
asn tni polri gada yg naik transjakarta pak😁🙏🏻🙏🏻,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"Jalur busway nya diportal + pake penjaga, Pak. Supaya kendaraan pribadi gak bisa masuk. Dibuka/tutup sama penjaga nya.",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
sehat2 middle class tulang punggung negara🤗😇,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"TNI, polri, ASN, wartawan yang secara ekonomi udah lumayan, gaji di atas UMR malah di gratiskan, keadilan macam apa ini😭😭😭😭",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"ASN gajinya puluhan juta pak gubernur ngapain digratiskan, harusnya kita2 ini yang gaji masih UMR",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"naik gpp, asalkan prasarana dan sarananya memadai. dan waktu tunggu tj nya lebih singkat, armada tj nya di tambah.",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
Ngapain TNI ASN Polri gratis? Ngapain?,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
ASN NGAPAIN GRATIS PAK😭,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"jangan dinaikkan tarif Transjakarta pak, tolong...",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"aku yg kaum mendang mending ini keberatan naik 5rb, sebulan kalo pp kerja bisa sampe 300rb🥺 mana gajinya cuma segini🤏",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"aku pengguna tj,non BRT sama BRT, jadi bayarnya ke tap 2 kali,dlu engga,kalo misalkan naik 5 ribu gpp pak,asalkan non BRT sudah termasuk,dulu tj nya bilang cuman registrasi,aku berangkat 10 ribu,jadi kalo PP 20 ribu,20 ribu x 25 hari =450 ribu,aku mending naik motor aja kalo gitu wkwk bensin full 50k bs 3 hari PP Bekasi -Kelapa gading 😁",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
ga setuju. benerin sistem reader dulu. saldo sering ke tap out 2x. saldo jadi dikit. berasa kek dikorup.,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"Yee pak , pekerkja swasta yg naik busway, bukan malah pegawai negeri yg malah di gratiskan , sama aja pak , tunjangan mereka aja udh gede malah dpt lagi uang transport umum lagi 😭gak semua rakyat Indonesia itu pegawai negeri pak",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
Berasa banget sih 5k ini buat pp kuliah setiap hari 🥲,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"gmn kalo rute trans jabodetabek jd 5000, sisanya tetep 3500. atau hilangin tarif yg 2000 itu. jd full 24 jam 3500",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
ya kalo transit non brt nya ga kepotong 2 kali mahhhhhh oke ajaa 😅 benerin dulu deh,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"KASIH GRATIS TUH KE DIFABLE dan ORANG TUA AJAA, YG KERJA² PEMERINTAH NGAPAIN DI GRATISIN",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
asn gratis rakyat ya di mahalin,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
WOY LAH ASN SAMA TNI NGAPAIN DI GRATISIN KOCAK,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
PEMDA BODETABEK MANEE??? Diem2 baeeee,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
buat ibu rumah tangga yang antar anak sekolah naik transjakarta gimn?,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
naik jadi 10.000 dan bnyak yg protes? fixs miskin,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
asn kok di gratisin. padahal udah di gaji dari pajak,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
keenakan orang luar jakarta pak. saya aja dari lahir di jakarta ga pernah nikmatin subsidi transjakarta dan orang jakarta kaya saya banyak loeh jumlah nya.,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"bisa ga perbaiki dulu jumlah armadanya? udah ada bus listrik pun jatohnya PENGGANTI bus yg udah ada, bukan nambahin. jadinya, bahkan saat ga macet dan di koridor utama, TJ masih suka lama datengnya (gue pengguna kor 8 dan 9). non BRT apalagi BEUH lebih lamaaa. kata gue Mikrotrans aja dulu yg dipakein tarif",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
tolong juga lihat para driver grab/gocar lah pak... jgn Jabodetabek juga di bombardir Transjakarta... kami juga pengen bisa hidup dari mengais rejeki di grabcar gocar,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
Dia pikir orang naik TJ cuma untuk sekali jalan 🫵🏽😂 PANJANG UMUR TRANSPORTASI UMUM 🤣,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
kalo naik...tapi kalo top up jangan di potong lagi...isi 10 saldo juga 10 dong,https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
"pastiin clear jalur busway nya pak, tindak tegas pelanggar yg masuk jalur busway",https://www.tiktok.com/@republikaonline/video/7565920229402971399?q=tarif%20transjakarta%20naik&t=1763731593269
